268.0	138.0	394.0	155.0	2142.0	301.4	127.1
248.0	26.0	258.0	242.0	2160.0	249.4	216.2
198.0	162.0	214.0	298.0	2176.0	255.8	136.9
180.0	113.0	265.0	139.0	2210.0	212.5	88.9
136.0	184.0	247.0	204.0	2220.0	228.8	112.8
155.0	68.0	174.0	185.0	2223.0	169.3	118.5
246.0	142.0	302.0	182.0	2240.0	284.0	68.8
89.0	249.0	105.0	391.0	2272.0	264.4	142.9
152.0	114.0	163.0	332.0	2398.0	190.0	218.3
194.0	33.0	285.0	60.0	2457.0	196.8	94.9
221.0	34.0	245.0	138.0	2496.0	223.6	106.7
186.0	97.0	436.0	107.0	2500.0	209.8	250.2
90.0	56.0	191.0	81.0	2525.0	106.0	104.0
84.0	240.0	178.0	267.0	2538.0	254.3	97.8
63.0	137.0	149.0	167.0	2580.0	150.8	91.1
116.0	206.0	404.0	215.0	2592.0	236.4	288.1
53.0	197.0	171.0	219.0	2596.0	204.0	120.0
168.0	212.0	178.0	475.0	2630.0	270.5	263.2
25.0	289.0	148.0	311.0	2706.0	290.1	125.0
28.0	27.0	210.0	42.0	2730.0	38.9	182.6
93.0	174.0	111.0	327.0	2754.0	197.3	154.1
204.0	254.0	215.0	509.0	2805.0	325.8	255.2
53.0	264.0	90.0	341.0	2849.0	269.3	85.4
115.0	57.0	128.0	281.0	2912.0	128.4	224.4
244.0	244.0	282.0	322.0	2964.0	345.1	86.8
297.0	272.0	385.0	307.0	3080.0	402.7	94.7
67.0	115.0	174.0	144.0	3103.0	133.1	110.9
268.0	244.0	416.0	265.0	3108.0	362.4	149.5
63.0	219.0	350.0	230.0	3157.0	227.9	287.2
157.0	264.0	239.0	303.0	3198.0	307.2	90.8
41.0	234.0	244.0	250.0	3248.0	237.6	203.6
64.0	140.0	233.0	160.0	3380.0	153.9	170.2
273.0	278.0	399.0	305.0	3402.0	389.6	128.9
164.0	77.0	413.0	91.0	3486.0	181.2	249.4
282.0	4.0	295.0	274.0	3510.0	282.0	270.3
99.0	289.0	290.0	308.0	3629.0	305.5	191.9
152.0	10.0	182.0	131.0	3630.0	152.3	124.7
128.0	177.0	179.0	250.0	3723.0	218.4	89.1
11.0	264.0	134.0	295.0	3813.0	264.2	126.8
240.0	139.0	307.0	196.0	3819.0	277.3	88.0
5.0	92.0	43.0	193.0	3838.0	92.1	107.9
14.0	286.0	183.0	309.0	3887.0	286.3	170.6
205.0	183.0	223.0	401.0	3924.0	274.8	218.7
274.0	233.0	378.0	271.0	3952.0	359.7	110.7
215.0	219.0	293.0	270.0	3978.0	306.9	93.2
220.0	23.0	323.0	62.0	4017.0	221.2	110.1
73.0	13.0	310.0	30.0	4029.0	74.1	237.6
253.0	282.0	522.0	297.0	4035.0	378.9	269.4
16.0	213.0	76.0	281.0	4080.0	213.6	90.7
271.0	139.0	488.0	158.0	4123.0	304.6	217.8
149.0	13.0	216.0	75.0	4154.0	149.6	91.3
255.0	98.0	282.0	255.0	4239.0	273.2	159.3
223.0	234.0	242.0	460.0	4294.0	323.2	226.8
198.0	271.0	218.0	486.0	4300.0	335.6	215.9
36.0	184.0	128.0	231.0	4324.0	187.5	103.3
87.0	177.0	125.0	291.0	4332.0	197.2	120.2
98.0	129.0	165.0	194.0	4355.0	162.0	93.3
226.0	294.0	248.0	493.0	4378.0	370.8	200.2
139.0	52.0	249.0	92.0	4400.0	148.4	117.0
119.0	122.0	145.0	292.0	4420.0	170.4	172.0
86.0	190.0	119.0	327.0	4521.0	208.6	140.9
67.0	174.0	241.0	200.0	4524.0	186.5	175.9
1.0	64.0	23.0	271.0	4554.0	64.0	208.2
274.0	242.0	544.0	259.0	4590.0	365.6	270.5
242.0	16.0	334.0	66.0	4600.0	242.5	104.7
236.0	249.0	385.0	280.0	4619.0	343.1	152.2
165.0	201.0	210.0	304.0	4635.0	260.0	112.4
227.0	187.0	267.0	304.0	4680.0	294.1	123.6
177.0	83.0	250.0	148.0	4745.0	195.5	97.7
103.0	189.0	140.0	319.0	4810.0	215.2	135.2
210.0	255.0	396.0	281.0	4836.0	330.3	187.8
151.0	16.0	177.0	203.0	4862.0	151.8	188.8
52.0	216.0	141.0	271.0	4895.0	222.2	104.6
210.0	126.0	251.0	247.0	4961.0	244.9	127.8
165.0	151.0	238.0	219.0	4964.0	223.7	99.8
6.0	120.0	167.0	151.0	4991.0	120.1	164.0
270.0	217.0	398.0	256.0	4992.0	346.4	133.8
261.0	8.0	540.0	26.0	5022.0	261.1	279.6
218.0	83.0	278.0	167.0	5040.0	233.3	103.2
207.0	105.0	304.0	157.0	5044.0	232.1	110.1
64.0	213.0	125.0	297.0	5124.0	222.4	103.8
157.0	202.0	450.0	220.0	5274.0	255.8	293.6
263.0	134.0	376.0	181.0	5311.0	295.2	122.4
90.0	269.0	199.0	319.0	5450.0	283.7	119.9
12.0	202.0	65.0	305.0	5459.0	202.4	115.8
71.0	122.0	228.0	157.0	5495.0	141.2	160.9
235.0	187.0	478.0	210.0	5589.0	300.3	244.1
208.0	27.0	283.0	102.0	5625.0	209.7	106.1
208.0	36.0	233.0	262.0	5650.0	211.1	227.4
103.0	295.0	144.0	433.0	5658.0	312.5	144.0
272.0	291.0	339.0	376.0	5695.0	398.3	108.2
107.0	128.0	152.0	256.0	5760.0	166.8	135.7
162.0	249.0	348.0	280.0	5766.0	297.1	188.6
243.0	291.0	535.0	311.0	5840.0	379.1	292.7
123.0	69.0	201.0	144.0	5850.0	141.0	108.2
157.0	57.0	429.0	79.0	5984.0	167.0	272.9
110.0	6.0	343.0	32.0	6058.0	110.2	234.4
39.0	276.0	72.0	460.0	6072.0	278.7	186.9
261.0	198.0	342.0	273.0	6075.0	327.6	110.4
72.0	194.0	128.0	303.0	6104.0	206.9	122.5
235.0	282.0	275.0	435.0	6120.0	367.1	158.1
263.0	300.0	335.0	386.0	6192.0	399.0	112.2
177.0	126.0	351.0	162.0	6264.0	217.3	177.7
185.0	78.0	255.0	168.0	6300.0	200.8	114.0
246.0	233.0	412.0	271.0	6308.0	338.8	170.3
297.0	134.0	412.0	189.0	6325.0	325.8	127.5
32.0	277.0	88.0	391.0	6384.0	278.8	127.0
100.0	16.0	130.0	229.0	6390.0	101.3	215.1
204.0	105.0	335.0	154.0	6419.0	229.4	139.9
104.0	73.0	144.0	234.0	6440.0	127.1	165.9
294.0	139.0	323.0	362.0	6467.0	325.2	224.9
280.0	253.0	424.0	298.0	6480.0	377.4	150.9
81.0	210.0	140.0	320.0	6490.0	225.1	124.8
219.0	11.0	340.0	65.0	6534.0	219.3	132.5
226.0	34.0	391.0	74.0	6600.0	228.5	169.8
285.0	157.0	312.0	403.0	6642.0	325.4	247.5
55.0	90.0	96.0	261.0	7011.0	105.5	175.8
9.0	144.0	51.0	313.0	7098.0	144.3	174.1
94.0	273.0	139.0	433.0	7200.0	288.7	166.2
230.0	281.0	471.0	311.0	7230.0	363.1	242.9
127.0	73.0	168.0	250.0	7257.0	146.5	181.7
295.0	27.0	454.0	73.0	7314.0	296.2	165.5
155.0	2.0	238.0	91.0	7387.0	155.0	121.7
288.0	68.0	396.0	137.0	7452.0	295.9	128.2
233.0	277.0	279.0	439.0	7452.0	362.0	168.4
239.0	189.0	465.0	222.0	7458.0	304.7	228.4
134.0	151.0	186.0	295.0	7488.0	201.9	153.1
267.0	292.0	367.0	367.0	7500.0	395.7	125.0
31.0	211.0	87.0	345.0	7504.0	213.3	145.2
24.0	93.0	61.0	297.0	7548.0	96.0	207.3
43.0	12.0	74.0	260.0	7688.0	44.6	249.9
27.0	80.0	276.0	111.0	7719.0	84.4	250.9
54.0	115.0	115.0	242.0	7747.0	127.0	140.9
127.0	105.0	154.0	394.0	7803.0	164.8	290.3
251.0	196.0	350.0	275.0	7821.0	318.5	126.7
16.0	16.0	88.0	125.0	7848.0	22.6	130.6
147.0	285.0	378.0	319.0	7854.0	320.7	233.5
157.0	66.0	204.0	235.0	7943.0	170.3	175.4
96.0	68.0	142.0	243.0	8050.0	117.6	180.9
98.0	73.0	213.0	143.0	8050.0	122.2	134.6
56.0	239.0	122.0	361.0	8052.0	245.5	138.7
208.0	210.0	433.0	246.0	8100.0	295.6	227.9
145.0	101.0	198.0	254.0	8109.0	176.7	161.9
105.0	64.0	146.0	262.0	8118.0	123.0	202.2
266.0	19.0	465.0	60.0	8159.0	266.7	203.2
98.0	274.0	247.0	329.0	8195.0	291.0	158.8
10.0	44.0	95.0	141.0	8245.0	45.1	129.0
291.0	285.0	377.0	381.0	8256.0	407.3	128.9
258.0	103.0	287.0	388.0	8265.0	277.8	286.5
88.0	91.0	364.0	121.0	8280.0	126.6	277.6
153.0	189.0	190.0	413.0	8288.0	243.2	227.0
134.0	133.0	227.0	226.0	8649.0	188.8	131.5
217.0	8.0	301.0	112.0	8736.0	217.1	133.7
3.0	214.0	65.0	356.0	8804.0	214.0	154.9
61.0	97.0	323.0	131.0	8908.0	114.6	264.2
114.0	172.0	276.0	227.0	8910.0	206.3	171.1
98.0	139.0	146.0	327.0	9024.0	170.1	194.0
179.0	248.0	248.0	379.0	9039.0	305.9	148.1
91.0	144.0	133.0	360.0	9072.0	170.3	220.0
256.0	1.0	306.0	186.0	9250.0	256.0	191.6
174.0	96.0	372.0	143.0	9306.0	198.7	203.5
193.0	116.0	281.0	222.0	9328.0	225.2	137.8
58.0	27.0	140.0	141.0	9348.0	64.0	140.4
37.0	14.0	147.0	99.0	9350.0	39.6	139.0
275.0	267.0	524.0	305.0	9462.0	383.3	251.9
288.0	152.0	338.0	346.0	9700.0	325.7	200.3
281.0	277.0	396.0	362.0	9775.0	394.6	143.0
30.0	194.0	84.0	376.0	9828.0	196.3	189.8
194.0	218.0	240.0	432.0	9844.0	291.8	218.9
70.0	232.0	344.0	268.0	9864.0	242.3	276.4
89.0	98.0	299.0	145.0	9870.0	132.4	215.2
230.0	172.0	294.0	327.0	9920.0	287.2	167.7
13.0	248.0	309.0	282.0	10064.0	248.3	297.9
86.0	225.0	166.0	351.0	10080.0	240.9	149.3
123.0	240.0	283.0	303.0	10080.0	269.7	172.0
264.0	53.0	313.0	259.0	10094.0	269.3	211.7
272.0	272.0	321.0	480.0	10192.0	384.7	213.7
60.0	174.0	95.0	468.0	10290.0	184.1	296.1
156.0	129.0	194.0	402.0	10374.0	202.4	275.6
287.0	290.0	325.0	568.0	10564.0	408.0	280.6
119.0	70.0	413.0	106.0	10584.0	138.1	296.2
251.0	224.0	412.0	290.0	10626.0	336.4	174.0
87.0	153.0	262.0	214.0	10675.0	176.0	185.3
82.0	133.0	189.0	233.0	10700.0	156.2	146.5
118.0	20.0	171.0	223.0	10759.0	119.7	209.8
38.0	193.0	140.0	300.0	10914.0	196.7	147.8
292.0	88.0	370.0	230.0	11076.0	305.0	162.0
92.0	158.0	148.0	356.0	11088.0	182.8	205.8
98.0	40.0	235.0	121.0	11097.0	105.8	159.2
242.0	206.0	338.0	322.0	11136.0	317.8	150.6
90.0	79.0	148.0	272.0	11194.0	119.8	201.5
207.0	84.0	267.0	271.0	11220.0	223.4	196.4
299.0	26.0	454.0	99.0	11315.0	300.1	171.3
206.0	283.0	474.0	326.0	11524.0	350.0	271.4
187.0	222.0	226.0	520.0	11622.0	290.3	300.5
168.0	151.0	223.0	363.0	11660.0	225.9	219.0
113.0	78.0	356.0	126.0	11664.0	137.3	247.7
84.0	257.0	259.0	324.0	11725.0	270.4	187.4
76.0	191.0	117.0	478.0	11767.0	205.6	289.9
89.0	246.0	277.0	309.0	11844.0	261.6	198.3
218.0	298.0	462.0	347.0	11956.0	369.2	248.9
129.0	166.0	247.0	268.0	12036.0	210.2	156.0
102.0	263.0	205.0	380.0	12051.0	282.1	155.9
87.0	67.0	131.0	341.0	12056.0	109.8	277.5
49.0	242.0	95.0	505.0	12098.0	246.9	267.0
159.0	43.0	321.0	118.0	12150.0	164.7	178.5
202.0	17.0	277.0	181.0	12300.0	202.7	180.3
179.0	43.0	296.0	149.0	12402.0	184.1	157.9
200.0	99.0	284.0	247.0	12432.0	223.2	170.2
17.0	100.0	172.0	181.0	12555.0	101.4	174.9
92.0	171.0	247.0	253.0	12710.0	194.2	175.4
100.0	62.0	393.0	106.0	12892.0	117.7	296.3
6.0	257.0	58.0	505.0	12896.0	257.1	253.4
178.0	223.0	443.0	272.0	12985.0	285.3	269.5
111.0	114.0	240.0	215.0	13029.0	159.1	163.8
212.0	200.0	401.0	269.0	13041.0	291.5	201.2
136.0	233.0	374.0	288.0	13090.0	269.8	244.3
145.0	258.0	414.0	307.0	13181.0	296.0	273.4
293.0	125.0	377.0	282.0	13188.0	318.5	178.1
216.0	37.0	311.0	176.0	13205.0	219.1	168.4
89.0	83.0	175.0	237.0	13244.0	121.7	176.4
37.0	132.0	88.0	392.0	13260.0	137.1	265.0
194.0	177.0	284.0	326.0	13410.0	262.6	174.1
74.0	62.0	225.0	151.0	13439.0	96.5	175.3
150.0	66.0	382.0	124.0	13456.0	163.9	239.1
271.0	80.0	413.0	175.0	13490.0	282.6	170.8
21.0	262.0	262.0	318.0	13496.0	262.8	247.4
27.0	253.0	222.0	323.0	13650.0	254.4	207.2
87.0	18.0	135.0	304.0	13728.0	88.8	290.0
272.0	197.0	330.0	434.0	13746.0	335.8	244.0
45.0	137.0	212.0	220.0	13861.0	144.2	186.5
65.0	243.0	348.0	292.0	13867.0	251.5	287.2
268.0	265.0	415.0	360.0	13965.0	376.9	175.0
126.0	271.0	254.0	381.0	14080.0	298.9	168.8
21.0	110.0	170.0	205.0	14155.0	112.0	176.7
113.0	252.0	173.0	488.0	14160.0	276.2	243.5
166.0	67.0	277.0	195.0	14208.0	179.0	169.4
275.0	84.0	437.0	172.0	14256.0	287.5	184.4
233.0	173.0	453.0	238.0	14300.0	290.2	229.4
234.0	239.0	369.0	346.0	14445.0	334.5	172.3
186.0	176.0	459.0	229.0	14469.0	256.1	278.1
57.0	117.0	129.0	318.0	14472.0	130.1	213.5
0.0	101.0	77.0	289.0	14476.0	101.0	203.2
17.0	2.0	80.0	233.0	14553.0	17.1	239.4
281.0	242.0	547.0	297.0	14630.0	370.8	271.6
171.0	210.0	337.0	299.0	14774.0	270.8	188.4
147.0	157.0	203.0	421.0	14784.0	215.1	269.9
232.0	239.0	300.0	457.0	14824.0	333.1	228.4
263.0	123.0	321.0	380.0	14906.0	290.3	263.5
237.0	106.0	470.0	170.0	14912.0	259.6	241.6
88.0	50.0	180.0	213.0	14996.0	101.2	187.2
4.0	118.0	64.0	370.0	15120.0	118.1	259.0
124.0	90.0	422.0	141.0	15198.0	153.2	302.3
94.0	98.0	157.0	340.0	15246.0	135.8	250.1
238.0	171.0	311.0	381.0	15330.0	293.1	222.3
193.0	239.0	260.0	468.0	15343.0	307.2	238.6
122.0	23.0	413.0	76.0	15423.0	124.1	295.8
22.0	235.0	118.0	397.0	15552.0	236.0	188.3
11.0	83.0	163.0	186.0	15656.0	83.7	183.6
186.0	186.0	320.0	303.0	15678.0	263.0	177.9
30.0	136.0	103.0	351.0	15695.0	139.3	227.1
97.0	198.0	265.0	292.0	15792.0	220.5	192.5
207.0	31.0	274.0	267.0	15812.0	209.3	245.3
154.0	159.0	273.0	292.0	15827.0	221.4	178.5
107.0	290.0	283.0	380.0	15840.0	309.1	197.7
205.0	176.0	273.0	409.0	15844.0	270.2	242.7
105.0	56.0	295.0	140.0	15960.0	119.0	207.7
110.0	108.0	164.0	404.0	15984.0	154.2	300.9
101.0	46.0	205.0	200.0	16016.0	111.0	185.8
119.0	281.0	295.0	372.0	16016.0	305.2	198.1
33.0	288.0	236.0	367.0	16037.0	289.9	217.8
108.0	290.0	190.0	486.0	16072.0	309.5	212.5
125.0	140.0	274.0	248.0	16092.0	187.7	184.0
23.0	172.0	217.0	255.0	16102.0	173.5	211.0
74.0	29.0	205.0	153.0	16244.0	79.5	180.4
131.0	227.0	389.0	290.0	16254.0	262.1	265.6
37.0	75.0	92.0	372.0	16335.0	83.6	302.0
53.0	2.0	278.0	75.0	16425.0	53.0	236.5
193.0	294.0	404.0	372.0	16458.0	351.7	225.0
22.0	158.0	203.0	249.0	16471.0	159.5	202.6
129.0	145.0	204.0	366.0	16575.0	194.1	233.4
243.0	285.0	312.0	526.0	16629.0	374.5	250.7
20.0	21.0	112.0	202.0	16652.0	29.0	203.0
121.0	207.0	390.0	269.0	16678.0	239.8	276.1
264.0	100.0	320.0	398.0	16688.0	282.3	303.2
98.0	177.0	163.0	434.0	16705.0	202.3	265.1
162.0	142.0	309.0	256.0	16758.0	215.4	186.0
219.0	90.0	456.0	162.0	17064.0	236.8	247.7
55.0	27.0	125.0	274.0	17290.0	61.3	256.7
212.0	278.0	354.0	400.0	17324.0	349.6	187.2
86.0	7.0	232.0	126.0	17374.0	86.3	188.4
198.0	129.0	274.0	358.0	17404.0	236.3	241.3
43.0	1.0	296.0	70.0	17457.0	43.0	262.2
101.0	298.0	266.0	404.0	17490.0	314.7	196.1
8.0	258.0	105.0	439.0	17557.0	258.1	205.4
209.0	225.0	507.0	284.0	17582.0	307.1	303.8
106.0	146.0	335.0	223.0	17633.0	180.4	241.6
222.0	239.0	315.0	429.0	17670.0	326.2	211.5
92.0	67.0	217.0	210.0	17875.0	113.8	189.9
183.0	266.0	446.0	334.0	17884.0	322.9	271.6
286.0	53.0	434.0	174.0	17908.0	290.9	191.2
47.0	221.0	180.0	356.0	17955.0	225.9	189.5
30.0	61.0	230.0	151.0	18000.0	68.0	219.3
114.0	196.0	212.0	381.0	18130.0	226.7	209.4
172.0	282.0	273.0	463.0	18281.0	330.3	207.3
169.0	87.0	324.0	205.0	18290.0	190.1	194.8
131.0	143.0	246.0	303.0	18400.0	193.9	197.0
121.0	10.0	418.0	72.0	18414.0	121.4	303.4
53.0	210.0	341.0	274.0	18432.0	216.6	295.0
44.0	92.0	117.0	346.0	18542.0	102.0	264.3
104.0	68.0	237.0	209.0	18753.0	124.3	193.8
45.0	215.0	178.0	358.0	19019.0	219.7	195.3
114.0	170.0	208.0	373.0	19082.0	204.7	223.7
109.0	47.0	195.0	269.0	19092.0	118.7	238.1
48.0	240.0	213.0	356.0	19140.0	244.8	201.7
297.0	162.0	575.0	231.0	19182.0	338.3	286.4
237.0	185.0	308.0	456.0	19241.0	300.7	280.1
69.0	178.0	211.0	314.0	19312.0	190.9	196.6
122.0	262.0	420.0	327.0	19370.0	289.0	305.0
30.0	280.0	213.0	387.0	19581.0	281.6	212.0
243.0	225.0	371.0	378.0	19584.0	331.2	199.5
15.0	98.0	260.0	178.0	19600.0	99.1	257.7
190.0	177.0	386.0	277.0	19600.0	259.7	220.0
89.0	111.0	195.0	296.0	19610.0	142.3	213.2
172.0	11.0	338.0	130.0	19754.0	172.4	204.2
102.0	2.0	310.0	97.0	19760.0	102.0	228.7
194.0	165.0	365.0	282.0	20007.0	254.7	207.2
90.0	51.0	176.0	284.0	20038.0	103.4	248.4
138.0	228.0	211.0	503.0	20075.0	266.5	284.5
180.0	188.0	445.0	264.0	20140.0	260.3	275.7
20.0	19.0	138.0	190.0	20178.0	27.6	207.8
211.0	169.0	344.0	321.0	20216.0	270.3	202.0
191.0	226.0	303.0	407.0	20272.0	295.9	212.8
269.0	74.0	446.0	190.0	20532.0	279.0	211.6
122.0	137.0	219.0	349.0	20564.0	183.4	233.1
198.0	250.0	341.0	394.0	20592.0	318.9	202.9
89.0	69.0	273.0	181.0	20608.0	112.6	215.4
60.0	271.0	175.0	452.0	20815.0	277.6	214.4
71.0	36.0	201.0	198.0	21060.0	79.6	207.7
38.0	125.0	241.0	230.0	21315.0	130.6	228.5
2.0	200.0	164.0	333.0	21546.0	200.0	209.6
174.0	36.0	344.0	163.0	21590.0	177.7	212.2
291.0	110.0	468.0	232.0	21594.0	311.1	215.0
217.0	213.0	397.0	333.0	21600.0	304.1	216.3
28.0	93.0	105.0	375.0	21714.0	97.1	292.3
272.0	33.0	414.0	187.0	21868.0	274.0	209.5
120.0	129.0	269.0	276.0	21903.0	176.2	209.3
145.0	170.0	330.0	289.0	22015.0	223.4	220.0
16.0	214.0	163.0	364.0	22050.0	214.6	210.0
263.0	236.0	383.0	420.0	22080.0	353.4	219.7
280.0	204.0	571.0	280.0	22116.0	346.4	300.8
174.0	106.0	283.0	311.0	22345.0	203.7	232.2
225.0	265.0	304.0	548.0	22357.0	347.6	293.8
47.0	35.0	144.0	266.0	22407.0	58.6	250.5
86.0	117.0	306.0	219.0	22440.0	145.2	242.5
29.0	259.0	136.0	470.0	22577.0	260.6	236.6
256.0	147.0	387.0	320.0	22663.0	295.2	217.0
208.0	75.0	422.0	181.0	22684.0	221.1	238.8
269.0	166.0	509.0	261.0	22800.0	316.1	258.1
296.0	179.0	419.0	365.0	22878.0	345.9	223.0
31.0	279.0	164.0	452.0	23009.0	280.7	218.2
182.0	33.0	267.0	305.0	23120.0	185.0	285.0
275.0	35.0	460.0	160.0	23125.0	277.2	223.3
202.0	258.0	468.0	345.0	23142.0	327.7	279.9
285.0	85.0	466.0	213.0	23168.0	297.4	221.7
151.0	292.0	280.0	473.0	23349.0	328.7	222.3
116.0	60.0	341.0	164.0	23400.0	130.6	247.9
26.0	227.0	218.0	349.0	23424.0	228.5	227.5
221.0	213.0	343.0	405.0	23424.0	306.9	227.5
237.0	218.0	389.0	373.0	23560.0	322.0	217.1
111.0	106.0	226.0	311.0	23575.0	153.5	235.1
196.0	11.0	467.0	98.0	23577.0	196.3	284.6
257.0	283.0	538.0	367.0	23604.0	382.3	293.3
281.0	162.0	386.0	389.0	23835.0	324.4	250.1
34.0	168.0	228.0	292.0	24056.0	171.4	230.2
140.0	209.0	240.0	450.0	24100.0	251.6	260.9
90.0	283.0	204.0	495.0	24168.0	297.0	240.7
147.0	170.0	441.0	253.0	24402.0	224.7	305.5
56.0	238.0	139.0	534.0	24568.0	244.5	307.4
51.0	83.0	256.0	203.0	24600.0	97.4	237.5
158.0	3.0	339.0	139.0	24616.0	158.0	226.4
137.0	182.0	238.0	426.0	24644.0	227.8	264.1
271.0	134.0	506.0	239.0	24675.0	302.3	257.4
36.0	55.0	240.0	176.0	24684.0	65.7	237.2
2.0	25.0	222.0	138.0	24860.0	25.1	247.3
43.0	232.0	309.0	326.0	25004.0	236.0	282.1
155.0	70.0	356.0	195.0	25125.0	170.1	236.7
142.0	245.0	416.0	337.0	25208.0	283.2	289.0
264.0	88.0	409.0	262.0	25230.0	278.3	226.5
88.0	22.0	369.0	112.0	25290.0	90.7	295.1
269.0	43.0	564.0	129.0	25370.0	272.4	307.3
170.0	196.0	267.0	458.0	25414.0	259.5	279.4
284.0	183.0	467.0	322.0	25437.0	337.9	229.8
257.0	18.0	471.0	137.0	25466.0	257.6	244.9
120.0	71.0	270.0	241.0	25500.0	139.4	226.7
38.0	71.0	227.0	206.0	25515.0	80.5	232.3
207.0	187.0	349.0	367.0	25560.0	279.0	229.3
269.0	156.0	406.0	344.0	25756.0	311.0	232.6
157.0	226.0	327.0	378.0	25840.0	275.2	228.0
5.0	278.0	133.0	480.0	25856.0	278.0	239.1
150.0	43.0	280.0	242.0	25870.0	156.0	237.7
89.0	81.0	217.0	284.0	25984.0	120.3	240.0
132.0	11.0	272.0	197.0	26040.0	132.5	232.8
226.0	62.0	474.0	167.0	26040.0	234.4	269.3
64.0	143.0	287.0	260.0	26091.0	156.7	251.8
9.0	265.0	215.0	392.0	26162.0	265.2	242.0
3.0	109.0	139.0	303.0	26384.0	109.0	236.9
101.0	40.0	401.0	128.0	26400.0	108.6	312.6
144.0	262.0	408.0	362.0	26400.0	299.0	282.3
187.0	241.0	347.0	406.0	26400.0	305.0	229.8
